key,url
none,https://wiki.yoctoproject.org/wiki/images/8/8e/DD0_Introduction_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/d/da/DD0_Introduction_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/0/02/DD1_Highly_Scalable_Build_Automation_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/a/a9/DD1_Highly_Scalable_Build_Automation_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/3/38/DD2_YoctoContainer-handout_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/d/d7/DD3_Kernel_Lab_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/e/e4/DD3_Kernel_Lab_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/0/0d/DD5_Security_Hardening_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/8/8a/DD6_Size-Optimizations_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/3/3d/DD7_CI_CD_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/2/2e/DD8_Userspace_Lab_NA20.pptx
none,https://wiki.yoctoproject.org/wiki/images/c/c7/DD9_Devtool_NA20.odp
none,https://wiki.yoctoproject.org/wiki/images/f/f3/DD9_Devtool_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/d/d7/DD10_Xen_Hypervisor_NA20.pdf
none,https://wiki.yoctoproject.org/wiki/images/4/42/DD10_Virtualization_KVM_Hypervisor_NA20.pdf
