key,url
none,https://static.sched.com/hosted_files/ossna2020/0b/Hash%20Equivalence%20and%20Reproducible%20Builds.pdf
none,https://static.sched.com/hosted_files/ossna2020/34/Yocto%20Project%20LTS%20ELC%20NA%20June%202020.pdf
none,https://static.sched.com/hosted_files/ossna2020/4f/hwspelunk-elc2020-SLIDES.pdf
none,https://static.sched.com/hosted_files/ossna2020/56/Software%20Update%20%28OTA%29%20for%20Zephyr.pdf
none,https://static.sched.com/hosted_files/ossna2020/67/Linux%20GPIO-Evolution%20and%20Current%20State%20of%20the%20User%20API.pdf
none,https://static.sched.com/hosted_files/ossna2020/8d/pipewire-slides.pdf
none,https://static.sched.com/hosted_files/ossna2020/9e/ELC_2020_AlejandroHS_new.pdf
none,https://static.sched.com/hosted_files/ossna2020/b1/oss-na-2020-sources-of-latency.pdf
none,https://static.sched.com/hosted_files/ossna2020/b5/2020.06%20-%20fdesbiens%20-%20Managing%20the%20Wind%20-%20Zephyr%20and%20LwM2M.pdf
none,https://www.intel.com/content/dam/www/public/us/en/documents/white-papers/package-manager-white-paper.pdf
